unix,date,time,symbol,open,high,low,close,Volume,BTC,Volume.1,USDT,tradecount
1522627200000,2018-04-02,00:00:00,BTC/USDT,6813.01,7125.0,6765.0,7056.0,32123.560072000004,224322159.413316,206780.0,,
1522713600000,2018-04-03,00:00:00,BTC/USDT,7063.97,7520.0,7011.01,7405.21,37787.331811000004,277080072.76171297,248143.0,,
1522800000000,2018-04-04,00:00:00,BTC/USDT,7405.21,7427.52,6707.0,6796.1,42227.183804,297443582.746122,277249.0,,
1522886400000,2018-04-05,00:00:00,BTC/USDT,6796.1,6902.0,6566.69,6770.76,39029.73146,263446941.13212404,238476.0,,
1522972800000,2018-04-06,00:00:00,BTC/USDT,6770.0,6850.0,6500.0,6601.39,27455.011919999997,182139799.80865902,162456.0,,
1523059200000,2018-04-07,00:00:00,BTC/USDT,6601.39,7070.0,6586.28,6895.8,32269.578267,222323863.541448,178577.0,,
1523145600000,2018-04-08,00:00:00,BTC/USDT,6895.81,7109.13,6880.0,7018.0,21427.673165,149967346.66268998,152461.0,,
1523232000000,2018-04-09,00:00:00,BTC/USDT,7011.04,7185.0,6611.0,6782.72,34078.297206,234309953.750334,212669.0,,
1523318400000,2018-04-10,00:00:00,BTC/USDT,6781.55,6890.0,6656.0,6843.9,22326.728095,151417844.266397,147755.0,,
1523404800000,2018-04-11,00:00:00,BTC/USDT,6839.56,6990.0,6787.0,6953.79,23997.871177,165264003.41270602,155607.0,,
1523491200000,2018-04-12,00:00:00,BTC/USDT,6953.78,8012.23,6743.2,7923.0,64861.595987,485176252.489336,404588.0,,
1523577600000,2018-04-13,00:00:00,BTC/USDT,7922.99,8233.39,7732.0,7877.41,55044.523148,439884522.71194905,351905.0,,
1523664000000,2018-04-14,00:00:00,BTC/USDT,7877.48,8186.0,7810.0,7999.01,31621.286357,252868761.320616,194500.0,,
1523750400000,2018-04-15,00:00:00,BTC/USDT,8004.0,8429.54,7999.02,8355.0,27946.720444,230287099.584302,181778.0,,
1523836800000,2018-04-16,00:00:00,BTC/USDT,8355.07,8419.0,7867.0,8064.92,36664.069715,295817536.474953,226748.0,,
1523923200000,2018-04-17,00:00:00,BTC/USDT,8064.92,8173.7,7825.4,7885.02,32152.603567000002,258221765.57371297,221228.0,,
1524009600000,2018-04-18,00:00:00,BTC/USDT,7890.96,8236.43,7868.0,8173.0,26969.04457,217649160.110179,183472.0,,
1524096000000,2018-04-19,00:00:00,BTC/USDT,8173.99,8296.0,8080.0,8278.0,27113.847464,222675105.788454,196821.0,,
1524182400000,2018-04-20,00:00:00,BTC/USDT,8273.84,8930.0,8177.09,8856.98,39795.337485000004,337288580.425713,289687.0,,
1524268800000,2018-04-21,00:00:00,BTC/USDT,8852.12,9035.0,8565.0,8915.31,40872.229908999994,358915978.104034,295374.0,,
1524355200000,2018-04-22,00:00:00,BTC/USDT,8915.31,9020.67,8727.68,8787.02,29458.25348,261804372.90934703,229871.0,,
1524441600000,2018-04-23,00:00:00,BTC/USDT,8785.7,8985.0,8745.0,8934.01,25838.114709,229754640.596688,190944.0,,
1524528000000,2018-04-24,00:00:00,BTC/USDT,8934.0,9731.01,8922.0,9619.99,46268.790106,431210048.062504,326608.0,,
1524614400000,2018-04-25,00:00:00,BTC/USDT,9618.96,9759.82,8730.0,8869.99,81110.037589,745137762.968867,477363.0,,
1524700800000,2018-04-26,00:00:00,BTC/USDT,8869.99,9307.48,8651.62,9266.0,43300.304245,385046648.137866,285850.0,,
1524787200000,2018-04-27,00:00:00,BTC/USDT,9267.03,9395.0,8889.0,8915.35,37241.347036,342805674.55176,268471.0,,
1524873600000,2018-04-28,00:00:00,BTC/USDT,8915.35,9427.48,8870.0,9348.0,34759.62842,321653866.200189,257288.0,,
1524960000000,2018-04-29,00:00:00,BTC/USDT,9348.0,9570.51,9163.74,9419.0,38149.850035,357004895.963686,311494.0,,
1525046400000,2018-04-30,00:00:00,BTC/USDT,9417.04,9458.64,9124.99,9246.01,35002.033875,325019389.249941,285951.0,,
1525132800000,2018-05-01,00:00:00,BTC/USDT,9246.01,9248.99,8800.49,9071.48,41018.463633,368688349.621685,268741.0,,
1525219200000,2018-05-02,00:00:00,BTC/USDT,9071.48,9268.0,8970.2,9247.84,26123.543961000003,238421833.758113,188258.0,,
1525305600000,2018-05-03,00:00:00,BTC/USDT,9247.81,9844.0,9168.4,9750.0,38768.388288,366028365.227145,282581.0,,
1525392000000,2018-05-04,00:00:00,BTC/USDT,9750.0,9830.04,9520.85,9713.99,28681.588879000003,277565997.633164,210165.0,,
1525478400000,2018-05-05,00:00:00,BTC/USDT,9714.0,10020.0,9682.0,9864.0,24990.018345,246807563.506465,212076.0,,
1525564800000,2018-05-06,00:00:00,BTC/USDT,9863.99,9970.0,9417.03,9659.01,27690.351559,267359420.30359,229309.0,,
1525651200000,2018-05-07,00:00:00,BTC/USDT,9661.02,9689.67,9181.0,9365.0,33787.640012,316015961.441829,230754.0,,
1525737600000,2018-05-08,00:00:00,BTC/USDT,9365.0,9475.7,9060.54,9187.56,25533.831888999997,236418155.686935,189159.0,,
1525824000000,2018-05-09,00:00:00,BTC/USDT,9178.0,9390.0,8965.0,9310.0,25673.524899,235736782.28826,192337.0,,
1525910400000,2018-05-10,00:00:00,BTC/USDT,9310.0,9395.12,8970.0,9002.2,25055.063718,231595002.595617,221075.0,,
1525996800000,2018-05-11,00:00:00,BTC/USDT,9002.21,9016.8,8341.0,8400.0,48227.048061,418859806.481616,365538.0,,
1526083200000,2018-05-12,00:00:00,BTC/USDT,8405.94,8646.88,8153.0,8465.94,40241.320810000005,337899865.860131,310305.0,,
1526169600000,2018-05-13,00:00:00,BTC/USDT,8475.44,8763.36,8298.0,8679.71,25632.869362,219455683.08035502,215590.0,,
1526256000000,2018-05-14,00:00:00,BTC/USDT,8679.71,8879.99,8277.0,8663.34,37389.666532999996,320583612.23009104,292731.0,,
1526342400000,2018-05-15,00:00:00,BTC/USDT,8663.37,8859.99,8401.3,8462.0,28126.956136,242341031.061669,360379.0,,
1526428800000,2018-05-16,00:00:00,BTC/USDT,8462.0,8488.0,8083.01,8330.0,31130.718908,257056552.43007597,300842.0,,
1526515200000,2018-05-17,00:00:00,BTC/USDT,8330.0,8464.0,7979.0,8041.46,25439.844799000002,209489039.34104198,310780.0,,
1526601600000,2018-05-18,00:00:00,BTC/USDT,8038.82,8273.21,7911.9,8239.81,23476.158251,189870380.857787,183913.0,,
1526688000000,2018-05-19,00:00:00,BTC/USDT,8238.01,8390.8,8095.73,8233.49,17193.424275999998,141878775.409096,134185.0,,
1526774400000,2018-05-20,00:00:00,BTC/USDT,8233.49,8609.0,8163.9,8526.98,19957.057109,167440553.749393,161265.0,,
1526860800000,2018-05-21,00:00:00,BTC/USDT,8526.97,8595.31,8305.0,8381.24,21516.596486000002,181750674.82135,184158.0,,
1526947200000,2018-05-22,00:00:00,BTC/USDT,8386.89,8400.18,7935.11,7977.11,23710.902858,194335432.43754098,192154.0,,
1527033600000,2018-05-23,00:00:00,BTC/USDT,7977.12,8031.9,7425.0,7501.95,42910.666774,331238049.640746,306812.0,,
1527120000000,2018-05-24,00:00:00,BTC/USDT,7501.95,7730.73,7266.99,7575.01,37845.446595,284286378.5081,253694.0,,
1527206400000,2018-05-25,00:00:00,BTC/USDT,7578.99,7649.55,7308.15,7457.0,26739.95664,199749585.969504,239025.0,,
1527292800000,2018-05-26,00:00:00,BTC/USDT,7456.99,7620.0,7300.0,7333.96,19464.086071,145636226.459029,212344.0,,
1527379200000,2018-05-27,00:00:00,BTC/USDT,7334.0,7400.0,7231.11,7338.99,18706.945515,136710618.49801698,198341.0,,
1527465600000,2018-05-28,00:00:00,BTC/USDT,7338.99,7437.0,7058.02,7099.0,27219.438963,196788994.26580802,233392.0,,
1527552000000,2018-05-29,00:00:00,BTC/USDT,7099.0,7540.0,7032.95,7461.29,39407.21183,288070643.912868,237359.0,,
1527638400000,2018-05-30,00:00:00,BTC/USDT,7467.98,7569.0,7260.5,7375.96,32041.583623000002,237956894.04949,242079.0,,
1527724800000,2018-05-31,00:00:00,BTC/USDT,7382.07,7699.0,7327.51,7485.01,30776.063101999996,231017579.834133,274399.0,,
1527811200000,2018-06-01,00:00:00,BTC/USDT,7485.01,7608.55,7355.54,7521.01,28259.124077999997,211458512.123082,303069.0,,
1527897600000,2018-06-02,00:00:00,BTC/USDT,7521.01,7697.33,7437.0,7640.03,26720.690219,203370447.690653,290131.0,,
1527984000000,2018-06-03,00:00:00,BTC/USDT,7636.81,7786.69,7600.0,7714.26,27505.158950999998,211737376.85348502,349636.0,,
1528070400000,2018-06-04,00:00:00,BTC/USDT,7714.26,7760.52,7446.5,7487.0,32258.835114999998,244167051.187016,307003.0,,
1528156800000,2018-06-05,00:00:00,BTC/USDT,7487.0,7679.49,7358.0,7625.0,31722.973383999997,237722147.652581,236865.0,,
1528243200000,2018-06-06,00:00:00,BTC/USDT,7626.64,7699.0,7467.05,7658.84,27229.991898,207006657.78019598,257573.0,,
1528329600000,2018-06-07,00:00:00,BTC/USDT,7658.79,7765.0,7620.0,7691.08,25062.227202000002,192949056.842,244186.0,,
1528416000000,2018-06-08,00:00:00,BTC/USDT,7691.08,7703.5,7531.0,7603.44,23396.804671,178204158.399685,321734.0,,
1528502400000,2018-06-09,00:00:00,BTC/USDT,7603.44,7683.98,7450.0,7491.73,19339.885176,147171153.412775,278971.0,,
1528588800000,2018-06-10,00:00:00,BTC/USDT,7491.73,7491.73,6622.81,6764.99,52342.020032,367338754.563081,471088.0,,
1528675200000,2018-06-11,00:00:00,BTC/USDT,6765.0,6922.0,6610.0,6872.0,34552.162303,233056682.857771,203442.0,,
1528761600000,2018-06-12,00:00:00,BTC/USDT,6872.0,6890.51,6435.0,6530.0,36722.211191,245787800.801223,224658.0,,
1528848000000,2018-06-13,00:00:00,BTC/USDT,6530.0,6627.6,6118.68,6292.78,46185.5181,295395681.662341,266517.0,,
1528934400000,2018-06-14,00:00:00,BTC/USDT,6292.78,6720.0,6260.0,6635.98,44478.130837,289074808.78413,256384.0,,
1529020800000,2018-06-15,00:00:00,BTC/USDT,6638.67,6666.66,6362.31,6388.9,30018.329905000002,196192096.14554,184938.0,,
1529107200000,2018-06-16,00:00:00,BTC/USDT,6380.01,6560.0,6320.86,6483.98,22277.241147,143760033.69408202,140470.0,,
1529193600000,2018-06-17,00:00:00,BTC/USDT,6482.5,6589.03,6422.0,6449.61,19847.247688,129120718.762999,129759.0,,
1529280000000,2018-06-18,00:00:00,BTC/USDT,6444.06,6794.38,6380.0,6712.46,31821.434995,208570443.959979,180773.0,,
1529366400000,2018-06-19,00:00:00,BTC/USDT,6711.39,6841.74,6653.0,6741.21,24311.421143,163420093.794135,160490.0,,
1529452800000,2018-06-20,00:00:00,BTC/USDT,6740.0,6817.23,6551.81,6761.51,26359.752452,175935335.650579,166074.0,,
1529539200000,2018-06-21,00:00:00,BTC/USDT,6763.21,6795.0,6672.57,6718.84,25428.854047999997,171149859.23602802,159783.0,,
1529625600000,2018-06-22,00:00:00,BTC/USDT,6717.69,6733.97,5918.94,6045.0,52157.370833,327460666.91451603,300515.0,,
1529712000000,2018-06-23,00:00:00,BTC/USDT,6045.92,6260.0,6008.48,6149.98,26622.788589,162755765.845143,170164.0,,
1529798400000,2018-06-24,00:00:00,BTC/USDT,6149.98,6259.8,5750.0,6136.97,47445.998955,284095336.05789,275996.0,,
1529884800000,2018-06-25,00:00:00,BTC/USDT,6137.95,6350.0,6061.97,6252.0,39164.515306,242859915.803646,218384.0,,
1529971200000,2018-06-26,00:00:00,BTC/USDT,6252.0,6272.54,6035.0,6070.78,19377.240484,119676555.564494,113431.0,,
1530057600000,2018-06-27,00:00:00,BTC/USDT,6065.89,6190.43,5971.0,6133.73,19225.671098,117103011.80356799,99481.0,,
1530144000000,2018-06-28,00:00:00,BTC/USDT,6134.73,6173.01,5827.0,5853.98,30585.266025999998,185247010.87925202,156241.0,,
1530230400000,2018-06-29,00:00:00,BTC/USDT,5851.01,6300.0,5780.0,6197.92,33911.287277999996,201409363.915498,212542.0,,
1530316800000,2018-06-30,00:00:00,BTC/USDT,6197.92,6528.99,6186.03,6390.07,37919.612839999994,241568568.03107798,230915.0,,
1530403200000,2018-07-01,00:00:00,BTC/USDT,6391.08,6441.06,6251.0,6356.81,27562.965974000002,175096501.494869,183060.0,,
1530489600000,2018-07-02,00:00:00,BTC/USDT,6360.82,6685.0,6271.62,6615.29,36230.452264,235524330.64865297,242589.0,,
1530576000000,2018-07-03,00:00:00,BTC/USDT,6615.29,6679.35,6463.01,6513.86,38657.781691000004,254550438.13768902,232914.0,,
1530662400000,2018-07-04,00:00:00,BTC/USDT,6511.01,6784.92,6441.11,6586.98,23571.892777,156277884.330116,146203.0,,
1530748800000,2018-07-05,00:00:00,BTC/USDT,6585.53,6712.0,6453.33,6529.2,35071.972898,230809190.307405,216533.0,,
1530835200000,2018-07-06,00:00:00,BTC/USDT,6529.2,6648.54,6425.0,6609.78,29397.094748000003,192230903.67599198,193854.0,,
1530921600000,2018-07-07,00:00:00,BTC/USDT,6609.79,6818.16,6508.88,6756.98,23973.876886000002,158034155.177791,145449.0,,
1531008000000,2018-07-08,00:00:00,BTC/USDT,6753.48,6780.0,6667.44,6712.1,24622.947794,165941351.79836002,145349.0,,
1531094400000,2018-07-09,00:00:00,BTC/USDT,6712.1,6802.06,6612.24,6662.12,26732.40655,179250573.666485,147315.0,,
1531180800000,2018-07-10,00:00:00,BTC/USDT,6662.78,6681.0,6263.0,6296.91,38560.672701999996,249099760.18975,189913.0,,
1531267200000,2018-07-11,00:00:00,BTC/USDT,6296.91,6406.0,6278.99,6378.07,28715.498487,182357469.028071,151869.0,,
1531353600000,2018-07-12,00:00:00,BTC/USDT,6378.07,6380.28,6070.0,6250.57,31306.663348000002,194325733.78750402,150985.0,,
1531440000000,2018-07-13,00:00:00,BTC/USDT,6251.4,6350.0,6110.0,6214.57,26375.325286000003,164467999.809258,144757.0,,
1531526400000,2018-07-14,00:00:00,BTC/USDT,6214.57,6335.0,6178.0,6251.99,17783.071999,110959488.247199,108052.0,,
1531612800000,2018-07-15,00:00:00,BTC/USDT,6250.9,6395.0,6225.4,6353.01,22979.211508,145409822.744877,114997.0,,
1531699200000,2018-07-16,00:00:00,BTC/USDT,6354.15,6747.3,6330.4,6723.35,36204.87708,237104112.450495,201733.0,,
1531785600000,2018-07-17,00:00:00,BTC/USDT,6723.33,7468.99,6652.04,7317.44,52105.423459,364669305.036906,276178.0,,
1531872000000,2018-07-18,00:00:00,BTC/USDT,7317.44,7588.08,7225.38,7381.9,59487.64345,440669913.20835197,327949.0,,
1531958400000,2018-07-19,00:00:00,BTC/USDT,7381.88,7576.28,7270.0,7466.21,41218.256437000004,305198281.139486,235597.0,,
1532044800000,2018-07-20,00:00:00,BTC/USDT,7468.86,7700.0,7273.0,7337.53,46140.313447,342862693.09591,251391.0,,
1532131200000,2018-07-21,00:00:00,BTC/USDT,7337.47,7458.47,7211.0,7398.78,28886.490291000002,212126417.22873202,164901.0,,
1532217600000,2018-07-22,00:00:00,BTC/USDT,7399.25,7582.4,7335.5,7394.79,30270.218439999997,225619234.83744198,144711.0,,
1532304000000,2018-07-23,00:00:00,BTC/USDT,7394.78,7833.0,7375.0,7721.01,41646.346671,320156546.58241004,219776.0,,
1532390400000,2018-07-24,00:00:00,BTC/USDT,7721.65,8486.0,7696.0,8397.24,60121.163749,487117211.68189806,326329.0,,
1532476800000,2018-07-25,00:00:00,BTC/USDT,8397.24,8491.77,8050.0,8175.64,48257.649124,398119757.80385,277935.0,,
1532563200000,2018-07-26,00:00:00,BTC/USDT,8175.63,8315.69,7850.06,7920.0,43223.481682,352101207.679955,235681.0,,
1532649600000,2018-07-27,00:00:00,BTC/USDT,7920.0,8285.0,7805.0,8188.57,43671.005891,350881696.752707,227397.0,,
1532736000000,2018-07-28,00:00:00,BTC/USDT,8188.57,8246.54,8067.0,8225.04,26215.173839,214357817.031402,144170.0,,
1532822400000,2018-07-29,00:00:00,BTC/USDT,8225.04,8294.51,8115.0,8211.0,25531.226185,209564023.05225,144331.0,,
1532908800000,2018-07-30,00:00:00,BTC/USDT,8210.99,8273.0,7866.0,8173.92,39692.416542,321599782.180698,206911.0,,
1532995200000,2018-07-31,00:00:00,BTC/USDT,8171.4,8180.0,7633.0,7730.93,48296.915587,379841367.202402,239132.0,,
1533081600000,2018-08-01,00:00:00,BTC/USDT,7735.67,7750.0,7430.0,7604.58,42582.312932,322252070.443487,208008.0,,
1533168000000,2018-08-02,00:00:00,BTC/USDT,7600.08,7709.46,7455.72,7525.71,37665.696683999995,285656680.701564,175627.0,,
1533254400000,2018-08-03,00:00:00,BTC/USDT,7525.71,7540.0,7282.44,7418.78,44669.486047000006,330599837.728552,226727.0,,
1533340800000,2018-08-04,00:00:00,BTC/USDT,7412.27,7494.81,6926.0,7009.84,36288.42601,262282965.485733,199335.0,,
1533427200000,2018-08-05,00:00:00,BTC/USDT,7009.84,7089.87,6882.29,7024.19,32894.849782,229992627.52322203,148658.0,,
1533513600000,2018-08-06,00:00:00,BTC/USDT,7024.19,7160.0,6821.0,6934.82,32760.191643000002,229071781.115367,177378.0,,
1533600000000,2018-08-07,00:00:00,BTC/USDT,6935.0,7150.46,6670.0,6720.06,45438.473501,316365882.10316604,247202.0,,
1533686400000,2018-08-08,00:00:00,BTC/USDT,6720.63,6721.54,6123.0,6285.0,59550.536319000006,382460776.493981,305603.0,,
1533772800000,2018-08-09,00:00:00,BTC/USDT,6283.27,6622.81,6178.6,6529.79,51941.185111,332880900.890599,248573.0,,
1533859200000,2018-08-10,00:00:00,BTC/USDT,6529.79,6575.88,6026.39,6144.01,59034.974901999994,374699380.948492,289661.0,,
1533945600000,2018-08-11,00:00:00,BTC/USDT,6148.13,6488.0,5971.0,6232.35,47133.418555000004,291056267.089229,236173.0,,
1534032000000,2018-08-12,00:00:00,BTC/USDT,6222.55,6472.3,6130.0,6308.33,38567.770712,243227298.87942702,190399.0,,
1534118400000,2018-08-13,00:00:00,BTC/USDT,6308.56,6545.0,6145.04,6246.35,53895.828783000004,341552293.0073,239602.0,,
1534204800000,2018-08-14,00:00:00,BTC/USDT,6248.25,6250.33,5880.0,6188.08,50186.745091000004,303179556.36245,252004.0,,
1534291200000,2018-08-15,00:00:00,BTC/USDT,6188.08,6609.0,6172.11,6267.16,68806.687026,439109005.40343,329413.0,,
1534377600000,2018-08-16,00:00:00,BTC/USDT,6265.27,6480.0,6205.6,6311.75,48515.254618,307755605.162404,228942.0,,
1534464000000,2018-08-17,00:00:00,BTC/USDT,6316.0,6585.0,6285.4,6584.49,57851.610802999996,374472431.723581,296730.0,,
1534550400000,2018-08-18,00:00:00,BTC/USDT,6579.04,6620.0,6288.0,6387.96,53742.322172,345964004.365721,276121.0,,
1534636800000,2018-08-19,00:00:00,BTC/USDT,6387.96,6541.0,6300.0,6477.53,45190.847994,289271954.553265,190758.0,,
1534723200000,2018-08-20,00:00:00,BTC/USDT,6477.53,6530.0,6220.0,6254.84,49435.55526,317617945.74926096,237055.0,,
1534809600000,2018-08-21,00:00:00,BTC/USDT,6251.0,6500.0,6235.08,6480.0,41569.947408,265458342.781721,180578.0,,
1534896000000,2018-08-22,00:00:00,BTC/USDT,6479.98,6882.54,6251.2,6360.89,77909.391359,512501182.20290196,326562.0,,
1534982400000,2018-08-23,00:00:00,BTC/USDT,6362.57,6576.99,6342.28,6525.01,40358.166825,259786384.55491498,187637.0,,
1535068800000,2018-08-24,00:00:00,BTC/USDT,6525.0,6725.0,6440.5,6681.64,38305.675322,251513064.474471,180167.0,,
1535155200000,2018-08-25,00:00:00,BTC/USDT,6686.98,6789.0,6650.61,6733.64,19220.505929,129083702.475422,122483.0,,
1535241600000,2018-08-26,00:00:00,BTC/USDT,6733.64,6775.27,6568.0,6700.0,20107.297208,134117930.39575,130769.0,,
1535328000000,2018-08-27,00:00:00,BTC/USDT,6700.0,6940.51,6646.5,6908.64,37747.078747,254214730.317124,205441.0,,
1535414400000,2018-08-28,00:00:00,BTC/USDT,6907.26,7135.0,6860.0,7076.11,48352.917163,338220284.290166,252033.0,,
1535500800000,2018-08-29,00:00:00,BTC/USDT,7077.0,7133.81,6912.34,7031.22,43252.487392,304565438.48500603,223772.0,,
1535587200000,2018-08-30,00:00:00,BTC/USDT,7033.21,7063.63,6784.81,6984.84,44716.77462,309357226.583625,230848.0,,
1535673600000,2018-08-31,00:00:00,BTC/USDT,6984.84,7089.0,6888.0,7011.21,40467.400638,282722730.061319,203142.0,,
1535760000000,2018-09-01,00:00:00,BTC/USDT,7011.21,7275.0,7008.74,7200.01,40323.414093,287299347.769146,217286.0,,
1535846400000,2018-09-02,00:00:00,BTC/USDT,7201.57,7345.45,7127.0,7302.01,39814.840352,288526018.713279,210282.0,,
1535932800000,2018-09-03,00:00:00,BTC/USDT,7302.0,7338.28,7191.63,7263.02,32396.018371,235393601.42514,173846.0,,
1536019200000,2018-09-04,00:00:00,BTC/USDT,7263.0,7410.0,7227.17,7359.06,35300.640518,258978411.27108598,183178.0,,
1536105600000,2018-09-05,00:00:00,BTC/USDT,7359.05,7397.3,6682.0,6700.0,63715.256267,449463489.05799806,308813.0,,
1536192000000,2018-09-06,00:00:00,BTC/USDT,6697.27,6725.0,6265.0,6516.01,60644.464227,390391932.209118,280845.0,,
1536278400000,2018-09-07,00:00:00,BTC/USDT,6516.84,6544.0,6320.0,6395.54,38906.28805,250716129.90519,194451.0,,
1536364800000,2018-09-08,00:00:00,BTC/USDT,6395.54,6478.0,6111.0,6185.05,38215.032171,241711345.37120298,180831.0,,
1536451200000,2018-09-09,00:00:00,BTC/USDT,6185.06,6441.0,6141.53,6250.81,37053.923819999996,233583450.10542002,176709.0,,
1536537600000,2018-09-10,00:00:00,BTC/USDT,6252.26,6373.98,6221.0,6312.0,32439.456432,204178349.969875,165286.0,,
1536624000000,2018-09-11,00:00:00,BTC/USDT,6311.99,6404.0,6169.68,6294.91,33104.888589999995,208346648.800459,173335.0,,
1536710400000,2018-09-12,00:00:00,BTC/USDT,6293.0,6360.0,6192.37,6338.62,31433.645938999998,197398009.01256698,165590.0,,
1536796800000,2018-09-13,00:00:00,BTC/USDT,6338.62,6535.0,6337.4,6487.38,40465.063107,260985165.19184503,215637.0,,
1536883200000,2018-09-14,00:00:00,BTC/USDT,6487.39,6584.99,6385.62,6476.63,37173.339277,241466662.648006,198375.0,,
1536969600000,2018-09-15,00:00:00,BTC/USDT,6476.63,6565.45,6466.13,6514.96,25243.656612,164557841.079869,141362.0,,
1537056000000,2018-09-16,00:00:00,BTC/USDT,6514.96,6524.62,6370.0,6505.0,27568.132897000003,178614079.1515,145921.0,,
1537142400000,2018-09-17,00:00:00,BTC/USDT,6500.08,6533.84,6201.0,6248.69,35987.254737999996,228970700.75042203,196924.0,,
1537228800000,2018-09-18,00:00:00,BTC/USDT,6248.69,6390.0,6224.98,6336.45,32620.86667,205736329.407079,169055.0,,
1537315200000,2018-09-19,00:00:00,BTC/USDT,6336.39,6517.7,6123.0,6391.89,39044.080082,247455364.523796,198215.0,,
1537401600000,2018-09-20,00:00:00,BTC/USDT,6392.0,6540.0,6325.0,6492.0,25189.024728,161844271.633607,153686.0,,
1537488000000,2018-09-21,00:00:00,BTC/USDT,6492.0,6784.86,6491.0,6759.02,51779.343463,345746941.999986,292494.0,,
1537574400000,2018-09-22,00:00:00,BTC/USDT,6759.01,6839.03,6627.0,6723.05,29349.690667000003,197210670.891979,145720.0,,
1537660800000,2018-09-23,00:00:00,BTC/USDT,6723.05,6788.23,6661.75,6708.0,30286.229773000003,203479219.38640702,168354.0,,
1537747200000,2018-09-24,00:00:00,BTC/USDT,6706.81,6730.0,6557.0,6581.39,35305.739910000004,234355999.54311803,185297.0,,
1537833600000,2018-09-25,00:00:00,BTC/USDT,6581.42,6584.01,6325.02,6447.54,40301.029451999995,258927200.83106402,219965.0,,
1537920000000,2018-09-26,00:00:00,BTC/USDT,6445.11,6557.99,6379.7,6465.12,33484.542069999996,216859675.301343,184238.0,,
1538006400000,2018-09-27,00:00:00,BTC/USDT,6467.84,6750.0,6434.0,6689.13,33087.428297000006,216914853.241752,182590.0,,
1538092800000,2018-09-28,00:00:00,BTC/USDT,6689.12,6814.8,6540.88,6634.58,42399.448523,283144987.504231,211849.0,,
1538179200000,2018-09-29,00:00:00,BTC/USDT,6634.58,6636.0,6464.57,6596.38,30255.9597,198424303.606606,171027.0,,
1538265600000,2018-09-30,00:00:00,BTC/USDT,6597.66,6662.0,6533.0,6626.57,27764.724519,183438992.377195,153447.0,,
1538352000000,2018-10-01,00:00:00,BTC/USDT,6626.57,6667.09,6510.0,6611.61,20621.506894,136115256.96830702,129733.0,,
1538438400000,2018-10-02,00:00:00,BTC/USDT,6610.0,6640.0,6494.0,6525.79,28245.810088,185725492.280239,147274.0,,
1538524800000,2018-10-03,00:00:00,BTC/USDT,6525.79,6549.0,6430.0,6510.0,28451.969138,184622957.024907,150607.0,,
1538611200000,2018-10-04,00:00:00,BTC/USDT,6510.01,6643.46,6505.09,6593.79,20074.300818,132348680.676006,96824.0,,
1538697600000,2018-10-05,00:00:00,BTC/USDT,6591.69,6697.0,6543.08,6635.65,16096.552391999998,106264514.65757701,86701.0,,
1538784000000,2018-10-06,00:00:00,BTC/USDT,6635.65,6651.0,6566.77,6594.27,10939.505390999999,72247942.4142941,62065.0,,
1538870400000,2018-10-07,00:00:00,BTC/USDT,6596.44,6640.0,6525.0,6615.26,17406.831762,114489082.75364299,82844.0,,
1538956800000,2018-10-08,00:00:00,BTC/USDT,6615.26,6715.6,6587.0,6673.01,23123.419541,153704602.430241,135156.0,,
1539043200000,2018-10-09,00:00:00,BTC/USDT,6673.01,6685.38,6607.0,6656.61,15354.779469,102115186.428823,101956.0,,
1539129600000,2018-10-10,00:00:00,BTC/USDT,6656.67,6659.95,6530.0,6631.0,15390.661444,101609680.882173,99789.0,,
1539216000000,2018-10-11,00:00:00,BTC/USDT,6630.21,6633.92,6205.0,6252.68,48712.400332,308153124.445824,253224.0,,
1539302400000,2018-10-12,00:00:00,BTC/USDT,6252.71,6360.0,6209.0,6298.01,29004.071419,183030273.011275,148077.0,,
1539388800000,2018-10-13,00:00:00,BTC/USDT,6298.0,6345.0,6285.07,6332.93,19098.070025,120728650.99596699,108981.0,,
1539475200000,2018-10-14,00:00:00,BTC/USDT,6332.92,6416.0,6308.0,6339.34,15627.411313999999,99527294.0848306,96113.0,,
1539561600000,2018-10-15,00:00:00,BTC/USDT,6339.34,7680.0,6300.0,6752.5,90748.031246,627984505.5555731,456913.0,,
1539648000000,2018-10-16,00:00:00,BTC/USDT,6752.5,6900.0,6670.0,6759.27,27557.957764,186122772.22286102,175075.0,,
1539734400000,2018-10-17,00:00:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.431378999998,179641733.16423702,158746.0,,
1539820800000,2018-10-18,00:00:00,BTC/USDT,6739.01,6796.0,6567.0,6618.96,20116.521941,134777360.154434,138002.0,,
1539907200000,2018-10-19,00:00:00,BTC/USDT,6618.96,6648.14,6523.0,6528.88,20772.600769999997,136686215.669055,112337.0,,
1539993600000,2018-10-20,00:00:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.722247,126325797.495706,110809.0,,
1540080000000,2018-10-21,00:00:00,BTC/USDT,6585.72,6663.9,6580.0,6590.11,6515.357792,43146401.5891872,68018.0,,
1540166400000,2018-10-22,00:00:00,BTC/USDT,6590.12,6639.0,6535.27,6581.2,16213.692659999999,106815019.55165,101673.0,,
1540252800000,2018-10-23,00:00:00,BTC/USDT,6581.2,6595.0,6515.45,6553.51,13856.601756,90969791.0251596,86938.0,,
